"","V1","X.1","X","Cam.Site","No_spp","events","Lat_Y","Long_X","Instal.Date","Last.eventDate","Cam.Days","ID","elevation2010.01.01.2011.01.01","Dis_forest","dist_rios","V1","X","scientificName","vernacularName","eventDate","eventTime","organismQuantity","class","order","family","genus","filename"
"260",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,873,883,"Cuniculus paca","Guagua","30/08/2019","10:50",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_02080102.JPG"
"261",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,875,885,"Cuniculus paca","Guagua","11/08/2019","8:28",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_02110117.JPG"
"262",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,876,886,"Cuniculus paca","Guagua","12/08/2019","17:22",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_02120118.JPG"
"263",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,878,888,"Cuniculus paca","Guagua","14/08/2019","11:09",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_02140124.JPG"
"264",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,880,890,"Cuniculus paca","Guagua","14/08/2019","16:14",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_02140130.JPG"
"265",33,33,33,"Rumiyaco2_2175",9,52,0.43904,-77.08793,"22/07/2019","14/11/2019",115,45093,239.1875,60,427,881,891,"Cuniculus paca","Guagua","14/08/2019","16:40",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_2175_02170141.JPG"
"266",34,34,34,"Rumiyaco2_3329",6,21,0.43258,-77.08202,"22/07/2019","14/11/2019",115,45475,224.8125,5,428,885,895,"Cuniculus paca","Guagua","19/08/2019","23:30",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Rumiyaco2_3329_08190035.JPG"
"267",35,35,35,"Rumiyaco2_3334",5,27,0.44975,-77.08063,"23/07/2019","14/11/2019",114,44711,255.5,53,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",36,36,36,"Venado1_2161",7,19,0.63135,-77.09896,"30/07/2019","21/11/2019",114,37069,266.0625,24,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",37,37,37,"Venado1_2167",3,6,0.63064,-77.09103,"30/07/2019","13/09/2019",45,37070,266.0625,81,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",38,38,38,"Venado1_2177",5,11,0.64746,-77.09252,"02/08/2019","18/11/2019",108,36306,274.5625,13,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",39,39,39,"Venado1_3330",5,20,0.64942,-77.09937,"01/08/2019","15/09/2019",45,36305,274.5625,93,449,1281,1295,"Cuniculus paca","Guagua","31/07/2019","20:30",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado1_3330_07310008.JPG"
"272",39,39,39,"Venado1_3330",5,20,0.64942,-77.09937,"01/08/2019","15/09/2019",45,36305,274.5625,93,449,1286,1300,"Cuniculus paca","Guagua","6/08/2019","20:22",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado1_3330_08060034.JPG"
"273",40,40,40,"Venado1_3332",1,1,0.63175,-77.08211,"30/07/2019","18/09/2019",50,37071,269.5625,44,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",41,41,41,"Venado1_3337",7,24,0.63898,-77.06673,"01/08/2019","19/11/2019",110,36691,279.3125,6,218,1300,1314,"Cuniculus paca","Guagua","4/08/2019","20:15",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado1_3337_08040024.JPG"
"275",41,41,41,"Venado1_3337",7,24,0.63898,-77.06673,"01/08/2019","19/11/2019",110,36691,279.3125,6,218,1301,1315,"Cuniculus paca","Guagua","8/08/2019","3:54",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado1_3337_08080030.JPG"
"276",41,41,41,"Venado1_3337",7,24,0.63898,-77.06673,"01/08/2019","19/11/2019",110,36691,279.3125,6,218,1304,1318,"Cuniculus paca","Guagua","12/08/2019","5:31",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado1_3337_08120039.JPG"
"277",41,41,41,"Venado1_3337",7,24,0.63898,-77.06673,"01/08/2019","19/11/2019",110,36691,279.3125,6,218,1306,1320,"Cuniculus paca","Guagua","18/08/2019","1:48",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado1_3337_08180060.JPG"
"278",41,41,41,"Venado1_3337",7,24,0.63898,-77.06673,"01/08/2019","19/11/2019",110,36691,279.3125,6,218,1308,1322,"Cuniculus paca","Guagua","25/08/2019","3:14",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado1_3337_08250066.JPG"
"279",41,41,41,"Venado1_3337",7,24,0.63898,-77.06673,"01/08/2019","19/11/2019",110,36691,279.3125,6,218,1309,1323,"Cuniculus paca","Guagua","27/08/2019","3:46",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado1_3337_08270069.JPG"
"280",41,41,41,"Venado1_3337",7,24,0.63898,-77.06673,"01/08/2019","19/11/2019",110,36691,279.3125,6,218,1310,1324,"Cuniculus paca","Guagua","29/08/2019","19:15",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado1_3337_08290078.JPG"
"281",41,41,41,"Venado1_3337",7,24,0.63898,-77.06673,"01/08/2019","19/11/2019",110,36691,279.3125,6,218,1312,1326,"Cuniculus paca","Guagua","4/09/2019","4:02",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado1_3337_09040102.JPG"
"282",41,41,41,"Venado1_3337",7,24,0.63898,-77.06673,"01/08/2019","19/11/2019",110,36691,279.3125,6,218,1313,1327,"Cuniculus paca","Guagua","4/09/2019","19:13",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado1_3337_09040105.JPG"
"283",41,41,41,"Venado1_3337",7,24,0.63898,-77.06673,"01/08/2019","19/11/2019",110,36691,279.3125,6,218,1314,1328,"Cuniculus paca","Guagua","5/09/2019","23:21",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado1_3337_09050108.JPG"
"284",42,42,42,"Venado2_2158",2,2,0.63244,-77.12669,"28/07/2019","18/11/2019",113,37066,269.5,39,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",43,43,43,"Venado2_2159",8,75,0.6476,-77.10729,"29/07/2019","18/11/2019",112,36304,280.4375,75,205,1318,1332,"Cuniculus paca","Guagua","6/08/2019","23:13",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado2_2159_08060043.JPG"
"286",43,43,43,"Venado2_2159",8,75,0.6476,-77.10729,"29/07/2019","18/11/2019",112,36304,280.4375,75,205,1321,1335,"Cuniculus paca","Guagua","11/08/2019","1:40",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado2_2159_08110058.JPG"
"287",43,43,43,"Venado2_2159",8,75,0.6476,-77.10729,"29/07/2019","18/11/2019",112,36304,280.4375,75,205,1322,1336,"Cuniculus paca","Guagua","11/08/2019","5:01",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado2_2159_08110061.JPG"
"288",43,43,43,"Venado2_2159",8,75,0.6476,-77.10729,"29/07/2019","18/11/2019",112,36304,280.4375,75,205,1324,1338,"Cuniculus paca","Guagua","13/08/2019","5:24",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado2_2159_08130070.JPG"
"289",43,43,43,"Venado2_2159",8,75,0.6476,-77.10729,"29/07/2019","18/11/2019",112,36304,280.4375,75,205,1326,1340,"Cuniculus paca","Guagua","17/08/2019","19:09",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado2_2159_08170091.JPG"
"290",43,43,43,"Venado2_2159",8,75,0.6476,-77.10729,"29/07/2019","18/11/2019",112,36304,280.4375,75,205,1329,1343,"Cuniculus paca","Guagua","24/08/2019","3:21",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado2_2159_08240112.JPG"
"291",43,43,43,"Venado2_2159",8,75,0.6476,-77.10729,"29/07/2019","18/11/2019",112,36304,280.4375,75,205,1331,1345,"Cuniculus paca","Guagua","27/08/2019","2:53",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado2_2159_08270136.JPG"
"292",43,43,43,"Venado2_2159",8,75,0.6476,-77.10729,"29/07/2019","18/11/2019",112,36304,280.4375,75,205,1332,1346,"Cuniculus paca","Guagua","28/08/2019","3:43",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado2_2159_08280145.JPG"
"293",43,43,43,"Venado2_2159",8,75,0.6476,-77.10729,"29/07/2019","18/11/2019",112,36304,280.4375,75,205,1333,1347,"Cuniculus paca","Guagua","29/08/2019","19:08",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado2_2159_08290151.JPG"
"294",43,43,43,"Venado2_2159",8,75,0.6476,-77.10729,"29/07/2019","18/11/2019",112,36304,280.4375,75,205,1334,1348,"Cuniculus paca","Guagua","30/08/2019","4:07",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado2_2159_08300154.JPG"
"295",43,43,43,"Venado2_2159",8,75,0.6476,-77.10729,"29/07/2019","18/11/2019",112,36304,280.4375,75,205,1335,1349,"Cuniculus paca","Guagua","1/09/2019","4:15",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado2_2159_09010163.JPG"
"296",44,44,44,"Venado2_2163",4,4,0.64538,-77.12546,"29/07/2019","14/09/2019",47,36302,359.6875,40,401,1339,1353,"Cuniculus paca","Guagua","10/08/2019","4:57",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado2_2163_08100017.JPG"
"297",45,45,45,"Venado2_2168",4,12,0.64303,-77.11367,"29/07/2019","24/11/2019",118,36686,273.375,44,362,1344,1358,"Cuniculus paca","Guagua","2/09/2019","21:35",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Venado2_2168_09020028.JPG"
"298",46,46,46,"Venado2_3331",6,24,0.63266,-77.11846,"28/07/2019","23/11/2019",118,37067,269.5,58,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
