id;lon;lat;scientificName
157451048;-75.7584;44.5091;Graptemys geographica
157468404;-82.3251;40.6216;Graptemys geographica
157472002;-84.9544;36.5277;Graptemys geographica
157474902;-74.9856;40.0346;Graptemys geographica
157482162;-76.7792;44.5444;Graptemys geographica
157491285;-85.9532;42.5641;Graptemys geographica
157503585;-83.8301;35.4922;Graptemys geographica
157506923;-83.8944;42.3562;Graptemys geographica
157512851;-81.3838;42.9911;Graptemys geographica
157522758;-80.4272;42.6835;Graptemys geographica
157640798;-85.5618;42.1704;Graptemys geographica
157536923;-84.7812;43.6085;Graptemys geographica
157415362;-83.0864;36.6082;Graptemys geographica
157424774;-76.2052;44.5177;Graptemys geographica
157614993;-83.0662;42.13;Graptemys geographica
157624956;-84.7812;43.6085;Graptemys geographica
157682680;-82.5249;36.5476;Graptemys geographica
157682781;-76.1895;44.5844;Graptemys geographica
157543898;-81.2469;42.9092;Graptemys geographica
157701321;-83.8471;41.5422;Graptemys geographica
157643904;-76.836;40.7305;Graptemys geographica
157648766;-84.0035;43.3444;Graptemys geographica
157541492;-83.1898;42.9269;Graptemys geographica
157541594;-75.9847;44.5643;Graptemys geographica
157547537;-81.8601;42.3246;Graptemys geographica
157548828;-85.3999;42.4035;Graptemys geographica
157556298;-81.4175;41.213;Graptemys geographica
157563178;-76.2993;45.4217;Graptemys geographica
157568142;-81.3878;42.8214;Graptemys geographica
157576318;-83.9977;43.3662;Graptemys geographica
157594060;-79.0007;45.0387;Graptemys geographica
157604793;-76.221;44.3016;Graptemys geographica
157607929;-84.3646;42.706;Graptemys geographica
157712239;-76.62;44.6972;Graptemys geographica
157717482;-76.0907;44.2419;Graptemys geographica
157724700;-84.5712;38.2137;Graptemys geographica
157731982;-83.1923;42.0737;Graptemys geographica
157784014;-81.3562;42.8587;Graptemys geographica
157788563;-85.8514;42.5271;Graptemys geographica
157669429;-81.8846;41.4096;Graptemys geographica
157834426;-85.4002;42.4034;Graptemys geographica
157842333;-77.1193;44.983;Graptemys geographica
157850311;-79.8661;43.3312;Graptemys geographica
157940798;-77.2784;44.2008;Graptemys geographica
157957298;-75.0662;40.427;Graptemys geographica
157795646;-81.8328;42.3999;Graptemys geographica
158030952;-83.6802;42.2473;Graptemys geographica
158155267;-85.8217;38.9408;Graptemys geographica
158197573;-76.3747;44.7444;Graptemys geographica
158212223;-73.6531;42.6232;Graptemys geographica
158228130;-81.3951;42.9689;Graptemys geographica
158125867;-82.5221;42.0637;Graptemys geographica
158139243;-76.4658;44.4019;Graptemys geographica
158144164;-80.0768;45.2066;Graptemys geographica
158335107;-77.453;44.3194;Graptemys geographica
158348542;-76.0855;39.5661;Graptemys geographica
158354565;-83.1272;42.4436;Graptemys geographica
158361624;-76.3454;45.4522;Graptemys geographica
158514533;-83.5694;35.8383;Graptemys geographica
158324839;-76.0275;44.3186;Graptemys geographica
158591383;-83.0108;42.3647;Graptemys geographica
158544228;-85.7232;42.9396;Graptemys geographica
158551839;-84.8467;43.5799;Graptemys geographica
158648185;-83.252;39.9933;Graptemys geographica
158563918;-81.2797;42.8168;Graptemys geographica
159115027;-85.6171;38.0153;Graptemys geographica
159141561;-76.3694;45.4035;Graptemys geographica
159151952;-83.2113;42.0388;Graptemys geographica
159166379;-76.1125;44.2877;Graptemys geographica
159244887;-83.1496;39.951;Graptemys geographica
159249413;-82.2151;41.1364;Graptemys geographica
159276097;-76.2183;45.4901;Graptemys geographica
159280865;-76.4784;44.4896;Graptemys geographica
159280924;-85.5297;38.1323;Graptemys geographica
159284175;-81.4176;41.2129;Graptemys geographica
159313217;-79.7716;44.8254;Graptemys geographica
159321530;-79.2187;44.8759;Graptemys geographica
159322553;-79.9971;43.2932;Graptemys geographica
159328774;-76.5382;44.5837;Graptemys geographica
159339343;-80.5505;42.7849;Graptemys geographica
159399492;-85.4722;38.2064;Graptemys geographica
159412981;-80.0945;42.1589;Graptemys geographica
159414219;-81.2673;43.1401;Graptemys geographica
159418932;-83.8624;42.3295;Graptemys geographica
159419655;-81.2562;42.9186;Graptemys geographica
159429993;-83.6056;42.2183;Graptemys geographica
159292622;-79.5454;43.6083;Graptemys geographica
159459808;-76.1551;45.3724;Graptemys geographica
159513528;-81.465;42.8115;Graptemys geographica
159525669;-85.1759;42.2143;Graptemys geographica
159545301;-77.4076;44.1636;Graptemys geographica
159553309;-85.5949;42.9481;Graptemys geographica
159591507;-73.7594;43.5647;Graptemys geographica
159495137;-83.8621;42.3297;Graptemys geographica
159504359;-80.5158;42.7864;Graptemys geographica
159656680;-76.1141;44.3424;Graptemys geographica
159767386;-83.6962;42.2738;Graptemys geographica
159772116;-81.9218;42.3868;Graptemys geographica
159773278;-79.838;43.2066;Graptemys geographica
159664505;-74.9601;40.3898;Graptemys geographica
159676431;-76.955;44.3066;Graptemys geographica
159679786;-85.4017;42.404;Graptemys geographica
159687251;-76.5832;44.3648;Graptemys geographica
159700149;-85.4033;42.4046;Graptemys geographica
159714315;-79.6373;45.0547;Graptemys geographica
159725703;-76.256;44.571;Graptemys geographica
159729517;-76.0823;45.3724;Graptemys geographica
159738885;-80.3431;43.0074;Graptemys geographica
159741075;-81.8739;40.2865;Graptemys geographica
159741332;-78.3781;44.2576;Graptemys geographica
159782231;-80.1151;42.1588;Graptemys geographica
159782743;-82.4135;42.3271;Graptemys geographica
159786282;-81.3377;43.0708;Graptemys geographica
159797878;-79.9032;43.2028;Graptemys geographica
159802121;-80.2585;43.1768;Graptemys geographica
159822551;-75.7993;45.3406;Graptemys geographica
159749678;-81.8866;42.3657;Graptemys geographica
159754612;-76.5564;39.9121;Graptemys geographica
159947613;-79.5525;45.1084;Graptemys geographica
159951383;-75.6427;45.3043;Graptemys geographica
159958962;-76.2112;44.4117;Graptemys geographica
159964611;-85.4001;42.4034;Graptemys geographica
159847155;-76.1407;44.4372;Graptemys geographica
159849783;-80.0944;42.1587;Graptemys geographica
159856899;-77.1786;44.1084;Graptemys geographica
159859234;-75.9748;44.5618;Graptemys geographica
159861670;-76.3557;44.9638;Graptemys geographica
160081433;-79.0509;44.505;Graptemys geographica
160083620;-81.4176;41.2129;Graptemys geographica
160090044;-81.3998;43.1754;Graptemys geographica
159970538;-76.1741;44.5452;Graptemys geographica
159998113;-82.4998;36.5422;Graptemys geographica
160010002;-79.9722;43.3376;Graptemys geographica
160016354;-85.4021;42.4042;Graptemys geographica
159835964;-76.1244;44.8671;Graptemys geographica
160110385;-85.402;42.4041;Graptemys geographica
160118424;-76.4329;44.6557;Graptemys geographica
160127374;-81.8459;36.9385;Graptemys geographica
160134184;-76.4343;44.5075;Graptemys geographica
160137223;-76.1498;45.362;Graptemys geographica
160025640;-77.234;44.0753;Graptemys geographica
160700374;-80.3367;43.0523;Graptemys geographica
160701531;-83.1629;41.6155;Graptemys geographica
160722112;-84.5263;42.7252;Graptemys geographica
156451519;-85.5368;42.9814;Graptemys geographica
156760517;-76.2625;44.6968;Graptemys geographica
156769100;-76.4833;45.3989;Graptemys geographica
156734809;-81.4176;41.2129;Graptemys geographica
156735461;-73.3628;44.7571;Graptemys geographica
156820141;-79.901;44.9881;Graptemys geographica
157685495;-76.7786;44.3851;Graptemys geographica
157657743;-82.2939;42.3876;Graptemys geographica
158025770;-85.4005;42.4035;Graptemys geographica
158212371;-85.6032;38.8776;Graptemys geographica
158145959;-79.6152;44.6522;Graptemys geographica
158351101;-83.0236;40.025;Graptemys geographica
158537280;-82.8891;40.2562;Graptemys geographica
158642772;-82.6762;36.6499;Graptemys geographica
159136089;-83.0196;40.0208;Graptemys geographica
159170027;-81.8217;36.9854;Graptemys geographica
159254498;-74.8558;40.2779;Graptemys geographica
159386171;-83.1202;42.3632;Graptemys geographica
159568583;-77.3247;44.0713;Graptemys geographica
159624891;-76.5989;44.3865;Graptemys geographica
159727254;-76.2172;44.5143;Graptemys geographica
159820010;-75.6464;45.4199;Graptemys geographica
160716158;-81.8043;36.9414;Graptemys geographica
156365106;-78.3736;44.2888;Graptemys geographica
156469374;-85.4619;41.7292;Graptemys geographica
156478287;-75.5355;45.4571;Graptemys geographica
156375725;-73.4616;43.4878;Graptemys geographica
156400908;-80.1063;42.1559;Graptemys geographica
156421362;-83.7031;42.2768;Graptemys geographica
156761454;-80.0764;41.6907;Graptemys geographica
156762136;-79.9743;43.3294;Graptemys geographica
156796555;-85.571;42.3031;Graptemys geographica
156358951;-76.3277;44.5265;Graptemys geographica
156734235;-79.8101;44.9405;Graptemys geographica
156745304;-76.1632;44.5605;Graptemys geographica
156745606;-77.9826;44.3022;Graptemys geographica
156876224;-75.976;45.2762;Graptemys geographica
156911200;-84.7812;43.6085;Graptemys geographica
156880113;-84.5936;42.6033;Graptemys geographica
157524720;-76.3074;44.4249;Graptemys geographica
157450886;-80.2309;42.5614;Graptemys geographica
157467107;-76.1484;44.2438;Graptemys geographica
157474338;-83.9872;42.4305;Graptemys geographica
157487314;-76.4163;44.3509;Graptemys geographica
157494103;-74.8398;40.2448;Graptemys geographica
157511531;-83.7249;42.2897;Graptemys geographica
157638503;-85.4003;42.4034;Graptemys geographica
157529382;-85.4311;42.4267;Graptemys geographica
157411972;-76.2868;44.7895;Graptemys geographica
157419663;-84.1936;39.8706;Graptemys geographica
157428091;-76.3675;44.4298;Graptemys geographica
157617769;-85.5621;43.1202;Graptemys geographica
157625903;-79.9802;43.343;Graptemys geographica
157690982;-76.331;44.5712;Graptemys geographica
157691038;-81.4176;41.2129;Graptemys geographica
157694254;-85.8089;42.9321;Graptemys geographica
157705185;-76.263;44.7045;Graptemys geographica
157541629;-84.5186;42.72;Graptemys geographica
157559044;-76.2533;44.5479;Graptemys geographica
157566431;-85.4349;40.1854;Graptemys geographica
157583661;-84.385;42.3865;Graptemys geographica
157594587;-85.8768;42.9581;Graptemys geographica
157604198;-76.802;40.8446;Graptemys geographica
157607824;-83.4246;35.8461;Graptemys geographica
157715624;-82.4873;42.2372;Graptemys geographica
157774563;-82.2349;36.5724;Graptemys geographica
157787062;-77.8212;44.3992;Graptemys geographica
157662068;-84.016;43.3943;Graptemys geographica
157666655;-76.0242;44.469;Graptemys geographica
157838673;-79.8237;43.2228;Graptemys geographica
157854649;-79.8572;44.9689;Graptemys geographica
157991867;-85.0144;41.0706;Graptemys geographica
158015923;-75.6254;45.3764;Graptemys geographica
157862691;-76.2972;44.6623;Graptemys geographica
158172023;-73.3614;43.971;Graptemys geographica
158203921;-73.3841;44.621;Graptemys geographica
157981651;-76.2178;44.6498;Graptemys geographica
158229583;-76.1199;44.2734;Graptemys geographica
158133993;-81.8162;42.777;Graptemys geographica
158136180;-82.5315;42.5023;Graptemys geographica
158340620;-73.5643;43.7336;Graptemys geographica
158355025;-74.8552;40.2777;Graptemys geographica
158369560;-83.9168;42.3751;Graptemys geographica
158311836;-75.7419;44.4467;Graptemys geographica
158326623;-81.3338;42.8058;Graptemys geographica
158594385;-75.5917;45.4512;Graptemys geographica
158541388;-80.4536;42.5819;Graptemys geographica
158577038;-80.9388;41.753;Graptemys geographica
158554970;-75.4648;45.463;Graptemys geographica
159115629;-73.5812;43.4007;Graptemys geographica
159124480;-73.2296;44.2853;Graptemys geographica
159150770;-83.8521;42.5401;Graptemys geographica
159154134;-83.1584;39.8075;Graptemys geographica
159167901;-84.7874;39.2027;Graptemys geographica
159169425;-80.32;43.0795;Graptemys geographica
159264912;-82.5514;42.2136;Graptemys geographica
159281091;-73.2365;43.7897;Graptemys geographica
159315445;-81.8613;36.6077;Graptemys geographica
159321780;-76.3301;44.526;Graptemys geographica
159327702;-76.2294;44.8844;Graptemys geographica
159336690;-85.4034;42.4053;Graptemys geographica
159382908;-84.2864;40.7136;Graptemys geographica
159383011;-76.0464;44.6453;Graptemys geographica
159401855;-77.4855;43.0033;Graptemys geographica
159413880;-76.214;45.4333;Graptemys geographica
159419153;-76.3243;44.5848;Graptemys geographica
159428506;-76.0481;44.2882;Graptemys geographica
159431382;-73.2893;44.1502;Graptemys geographica
159438668;-75.4891;45.4234;Graptemys geographica
159285874;-76.1649;44.8952;Graptemys geographica
159466226;-81.4148;41.2139;Graptemys geographica
159466270;-76.4057;44.2285;Graptemys geographica
159531494;-76.0001;42.0968;Graptemys geographica
159538813;-85.4018;42.4041;Graptemys geographica
159548714;-76.3156;44.707;Graptemys geographica
159583544;-76.356;44.5781;Graptemys geographica
159623716;-81.4152;41.215;Graptemys geographica
159498851;-82.4513;42.5063;Graptemys geographica
159517441;-76.172;44.391;Graptemys geographica
159631773;-76.2495;44.5142;Graptemys geographica
159769068;-83.0666;40.2975;Graptemys geographica
159661080;-84.3994;39.1158;Graptemys geographica
159679573;-75.7778;45.2865;Graptemys geographica
159693282;-84.9488;43.2628;Graptemys geographica
159706018;-79.8205;45.1011;Graptemys geographica
159714072;-76.5156;44.7411;Graptemys geographica
159728597;-79.8755;45.06;Graptemys geographica
159739411;-76.4567;44.2598;Graptemys geographica
159741820;-82.8132;40.5488;Graptemys geographica
159454983;-83.1939;41.6277;Graptemys geographica
159785932;-85.9792;41.6967;Graptemys geographica
159804806;-85.4019;42.4042;Graptemys geographica
159804818;-78.3106;44.4771;Graptemys geographica
159816672;-81.2184;42.999;Graptemys geographica
159945498;-75.5268;44.7597;Graptemys geographica
159858505;-85.4018;42.4039;Graptemys geographica
160032664;-84.5293;42.7156;Graptemys geographica
160085715;-85.4681;35.9256;Graptemys geographica
159970376;-77.1516;44.2545;Graptemys geographica
159997979;-84.8807;35.4822;Graptemys geographica
160003940;-80.0972;42.1649;Graptemys geographica
159942958;-76.0341;44.3255;Graptemys geographica
160123421;-75.734;45.3116;Graptemys geographica
160134101;-76.1992;44.9013;Graptemys geographica
160138219;-82.519;41.9588;Graptemys geographica
160104370;-73.3496;44.4756;Graptemys geographica
160701943;-83.0328;40.0809;Graptemys geographica
160723531;-78.1707;44.5602;Graptemys geographica
156764416;-85.152;42.3757;Graptemys geographica
156792975;-84.4646;42.7287;Graptemys geographica
156727146;-81.5916;42.9877;Graptemys geographica
156737009;-76.4637;45.4323;Graptemys geographica
156818555;-75.5745;44.6471;Graptemys geographica
157479291;-76.0066;44.3501;Graptemys geographica
157723046;-77.396;40.5484;Graptemys geographica
157802292;-76.1441;45.4863;Graptemys geographica
158149498;-84.5138;42.7206;Graptemys geographica
158234375;-75.4468;40.1296;Graptemys geographica
159171739;-76.5319;44.4977;Graptemys geographica
159416173;-85.1449;42.3054;Graptemys geographica
159536563;-76.5694;44.3037;Graptemys geographica
159487534;-85.1523;42.2563;Graptemys geographica
159811143;-83.9128;42.387;Graptemys geographica
160025574;-85.4648;38.2297;Graptemys geographica
129437711;-74.0884;45.4426;Graptemys geographica
