"id"	"scientific_name"	"lon"	"lat"
3355415012	"Glyptemys insculpta"	-978474.369058585	-250116.510105416
3355586936	"Glyptemys insculpta"	-353212.007067291	-90921.720332167
3384424017	"Glyptemys insculpta"	-768118.173794278	-353381.847358159
3384740872	"Glyptemys insculpta"	-294942.116415891	-7308.61325763341
3384748668	"Glyptemys insculpta"	-1724494.02952329	567400.516541563
3384776420	"Glyptemys insculpta"	-988008.079252003	-263172.623634681
3384990501	"Glyptemys insculpta"	-876217.569625178	-175750.425172707
3385194464	"Glyptemys insculpta"	-278001.347621128	-49225.6734502235
3399138772	"Glyptemys insculpta"	-1407600.07143318	199846.709393859
3455865755	"Glyptemys insculpta"	-502800.925155805	30993.9573706053
3456139433	"Glyptemys insculpta"	-248138.658364709	-78442.6075606016
3747317052	"Glyptemys insculpta"	-345618.319758384	-115808.939592326
3385149173	"Glyptemys insculpta"	-726313.696659876	-277175.158087871
3391331247	"Glyptemys insculpta"	-792877.35125907	-461384.105818662
3398760072	"Glyptemys insculpta"	-810047.979527282	-214553.315173927
3456611516	"Glyptemys insculpta"	-586800.287179413	-41887.6640286648
2557743965	"Glyptemys insculpta"	-778501.177325373	-448671.775975599
2596399915	"Glyptemys insculpta"	-957720.250173773	-273285.319448133
2597702313	"Glyptemys insculpta"	-855392.673368528	-406809.99326462
2597686380	"Glyptemys insculpta"	-782255.284448538	-284684.003627449
2597853671	"Glyptemys insculpta"	-804831.320101002	-408617.397198757
2597889655	"Glyptemys insculpta"	-536613.487719659	-290876.588461154
2603400148	"Glyptemys insculpta"	-257270.977232413	3700.3450059301
2603421927	"Glyptemys insculpta"	-470919.19667616	-241032.724744236
2609154700	"Glyptemys insculpta"	-777689.635886311	-487921.85657781
2609352877	"Glyptemys insculpta"	-779178.718928964	-481603.300351915
2619869548	"Glyptemys insculpta"	-726421.440058549	-385778.888605436
3058699433	"Glyptemys insculpta"	-94226.2174320917	19931.3464470393
2619895885	"Glyptemys insculpta"	-805488.549832628	-202047.255089854
2619900876	"Glyptemys insculpta"	-622849.11124706	-215429.475295639
2619931065	"Glyptemys insculpta"	-330514.556751465	-4177.85315411401
2620026613	"Glyptemys insculpta"	-338452.772056138	-284343.337315668
2620072660	"Glyptemys insculpta"	-1270606.29917943	127089.406176131
2620171876	"Glyptemys insculpta"	-376017.789588461	-63803.3292477363
2620185140	"Glyptemys insculpta"	-841158.89623348	-316472.170448374
2626184069	"Glyptemys insculpta"	-512817.105491241	-263487.526641176
2626287523	"Glyptemys insculpta"	-253204.395670364	4782.40487138354
2626305524	"Glyptemys insculpta"	-330231.213379236	-66520.0006609223
2626336422	"Glyptemys insculpta"	-531527.029566565	-318871.433088518
2626468979	"Glyptemys insculpta"	-476232.574075506	-230106.584408949
2626516524	"Glyptemys insculpta"	-310612.961229436	-214828.785198171
2626576442	"Glyptemys insculpta"	-303213.075854625	40608.1132604232
2634016767	"Glyptemys insculpta"	-619557.861251797	-327723.84644455
2634042808	"Glyptemys insculpta"	-169327.583119017	47356.0487562436
2634068159	"Glyptemys insculpta"	-661324.663710803	-133182.408498016
2634152650	"Glyptemys insculpta"	-512554.353266579	-261824.16828699
2634283711	"Glyptemys insculpta"	-182009.721302766	68255.9077743052
2634286909	"Glyptemys insculpta"	-310060.121691114	-17669.030383363
2634299685	"Glyptemys insculpta"	-903021.47348908	-329871.746224997
2634315691	"Glyptemys insculpta"	-510357.178696142	-256250.463810048
2634357237	"Glyptemys insculpta"	-741199.482585241	-319551.412853127
2634374946	"Glyptemys insculpta"	-776520.342651354	-494729.972688681
2634399942	"Glyptemys insculpta"	-602495.230632134	-310806.059997856
2634416409	"Glyptemys insculpta"	-169332.949492625	-38558.1855571962
2634449509	"Glyptemys insculpta"	-740891.532562088	-308629.545678478
2634498739	"Glyptemys insculpta"	-754299.225353832	-236679.454892421
2634568044	"Glyptemys insculpta"	-694942.055998632	-382913.516750862
2634571082	"Glyptemys insculpta"	-1384402.36660849	158314.173334863
2634609580	"Glyptemys insculpta"	-397191.266825651	-270621.387581785
2813893571	"Glyptemys insculpta"	-1717376.33288074	654511.468118334
2818739429	"Glyptemys insculpta"	-553060.182550888	-299781.191469203
3008466117	"Glyptemys insculpta"	-875290.307449705	-413689.502609886
3355235703	"Glyptemys insculpta"	-336457.698012714	-89731.447297125
3466244114	"Glyptemys insculpta"	-758389.091828333	-217365.228824
2634102006	"Glyptemys insculpta"	-552808.437023851	-347137.773153189
2634116144	"Glyptemys insculpta"	-914878.593647405	-335202.347110682
2634183311	"Glyptemys insculpta"	-318071.095928939	36623.966419245
2634442169	"Glyptemys insculpta"	-772403.132206922	-285661.843927356
2634443378	"Glyptemys insculpta"	-779460.260749885	-303946.234267127
2634608981	"Glyptemys insculpta"	-418630.59416039	-277100.732878059
2641395377	"Glyptemys insculpta"	-506777.936888702	-258229.22465235
2641408933	"Glyptemys insculpta"	-726793.884402873	-397215.619791262
2641420814	"Glyptemys insculpta"	-279582.306071585	-200582.338086807
2641435610	"Glyptemys insculpta"	-584566.446902616	-292838.623536752
2641451738	"Glyptemys insculpta"	-307154.487206822	-201555.197803915
2641500012	"Glyptemys insculpta"	-527442.754561539	-269573.928857026
2641549712	"Glyptemys insculpta"	-778896.325403091	-314186.323380825
2641553407	"Glyptemys insculpta"	-1361371.33973179	239421.174289494
2641565744	"Glyptemys insculpta"	-278165.414152325	39199.2224654644
2641573546	"Glyptemys insculpta"	-780988.184268945	-397419.540184435
2641576778	"Glyptemys insculpta"	-302762.69665766	-143190.063563805
2641591492	"Glyptemys insculpta"	-326089.128078271	-243137.274023642
2641598700	"Glyptemys insculpta"	-686280.123535682	-376454.411769952
2802538013	"Glyptemys insculpta"	-1664154.68467487	450777.859562277
2802565144	"Glyptemys insculpta"	-908053.910898318	-343799.016824439
2802580793	"Glyptemys insculpta"	-520290.147251393	-265755.457645422
2802590114	"Glyptemys insculpta"	-1558155.71325847	523349.521992836
2802646608	"Glyptemys insculpta"	-294288.729570592	-18810.4941546609
2802664159	"Glyptemys insculpta"	-447782.524648106	-177441.227046489
2802675298	"Glyptemys insculpta"	-1772420.80364757	373479.997595237
2802706658	"Glyptemys insculpta"	-342262.76946318	-251927.211448125
2802738995	"Glyptemys insculpta"	-482684.142202435	-179642.480424033
2802809795	"Glyptemys insculpta"	-622079.09871744	-342437.703259486
2802850796	"Glyptemys insculpta"	-623163.675764337	-300533.885277804
2802940980	"Glyptemys insculpta"	-1544822.94291047	508514.104925865
2802948950	"Glyptemys insculpta"	-283306.315567326	-132432.977822449
2802954094	"Glyptemys insculpta"	-161678.732258415	-40756.9374504685
2802998012	"Glyptemys insculpta"	-340754.243882473	-147673.708409724
2802998098	"Glyptemys insculpta"	-320555.848163667	19795.4173401614
2802998572	"Glyptemys insculpta"	-741428.214556183	-260256.534986672
2803004152	"Glyptemys insculpta"	-395812.881662764	-160536.173895193
2803022014	"Glyptemys insculpta"	-880989.859634759	-321002.12292227
2803031703	"Glyptemys insculpta"	-862361.232280834	-418470.800900327
2803051989	"Glyptemys insculpta"	-1258397.98546528	296031.129830081
2803064907	"Glyptemys insculpta"	-605856.914331104	-367350.29372475
2803088221	"Glyptemys insculpta"	-302780.962427616	-28582.858934101
2803091455	"Glyptemys insculpta"	-325781.562408297	66246.2960112594
2803107250	"Glyptemys insculpta"	-262197.670823732	-189929.779746066
2803111470	"Glyptemys insculpta"	-1242730.26387712	308742.540915485
2803171511	"Glyptemys insculpta"	-576797.249559674	-307212.230162982
2813874763	"Glyptemys insculpta"	-661028.007194732	-296268.792146593
2814018088	"Glyptemys insculpta"	-874799.884905153	-484106.114392774
2814073087	"Glyptemys insculpta"	-1701230.90293481	574409.04092717
2814185053	"Glyptemys insculpta"	-759485.464652263	-305715.4129999
2814430429	"Glyptemys insculpta"	-872553.94011606	-411403.432136878
2823071457	"Glyptemys insculpta"	-830935.526093686	-438342.15692591
2823404673	"Glyptemys insculpta"	-328724.433056529	-249562.353578327
2826428260	"Glyptemys insculpta"	-872977.492683171	-373728.924549707
2850664068	"Glyptemys insculpta"	-457595.022225334	-265083.834300322
2851028319	"Glyptemys insculpta"	-348478.555989324	-99967.6600097627
2856800339	"Glyptemys insculpta"	-541642.50243787	-278005.582874212
2860189386	"Glyptemys insculpta"	-824386.807868326	-333416.858344098
2862571503	"Glyptemys insculpta"	-881296.307068827	-377142.543368563
2864877847	"Glyptemys insculpta"	-625226.769575604	-321546.473645019
2883111532	"Glyptemys insculpta"	-1956349.04484102	365390.124759328
2999074639	"Glyptemys insculpta"	-464940.359178568	-232341.929140356
3017953424	"Glyptemys insculpta"	-285583.102056364	-209482.90030716
3044942480	"Glyptemys insculpta"	-354976.969354597	-160379.047316499
3067652902	"Glyptemys insculpta"	-1260143.36680924	275146.561856212
3337929981	"Glyptemys insculpta"	-794277.147146224	-320309.680198393
3338144417	"Glyptemys insculpta"	-268181.363981125	-127908.18319087
3384284997	"Glyptemys insculpta"	-606732.331886468	-278911.779608375
3466295951	"Glyptemys insculpta"	-828470.601948982	-351580.906249796
3759709124	"Glyptemys insculpta"	-397164.712299803	-256376.509681272
2814027846	"Glyptemys insculpta"	-797334.348563893	-312901.754476765
2814029049	"Glyptemys insculpta"	-321059.339490266	-65405.5163743848
2814096634	"Glyptemys insculpta"	-423843.818447895	-247618.85515152
2814222098	"Glyptemys insculpta"	-829579.892310282	-395634.347980429
2814238133	"Glyptemys insculpta"	-836571.472796153	-391854.519324859
2814286979	"Glyptemys insculpta"	-421361.319979986	-243811.704911053
2814346009	"Glyptemys insculpta"	-355409.949148353	-181158.862113305
2814347234	"Glyptemys insculpta"	-807548.389955284	-220695.172188886
2814424076	"Glyptemys insculpta"	-807232.824526084	-372015.956086983
2814475875	"Glyptemys insculpta"	-1374529.82898367	234053.886298386
2818543054	"Glyptemys insculpta"	-778771.027884835	-323799.470305919
2818559625	"Glyptemys insculpta"	-296734.552231804	-39512.6584415901
2818572642	"Glyptemys insculpta"	-330078.249384324	-79032.8341589361
2818746948	"Glyptemys insculpta"	-592004.513175659	-323687.704611955
2818747775	"Glyptemys insculpta"	-604652.015047471	-318829.389131888
2818805611	"Glyptemys insculpta"	-786782.069534057	-308030.09391415
2823081519	"Glyptemys insculpta"	-303929.020757313	23921.7351019006
2823169393	"Glyptemys insculpta"	-1486178.05563335	352133.250663288
2823231201	"Glyptemys insculpta"	-1690737.48976463	527327.076493043
2823338993	"Glyptemys insculpta"	-254178.202804867	-32873.2415711312
2826253103	"Glyptemys insculpta"	-745885.269235439	-351863.904672655
2826264727	"Glyptemys insculpta"	-292067.974567418	-106426.534178161
2826321902	"Glyptemys insculpta"	-589034.305492673	-307652.609813119
2826354721	"Glyptemys insculpta"	-772775.95517877	-299907.97601436
2826387130	"Glyptemys insculpta"	-566801.707356963	-359522.530393701
2826512918	"Glyptemys insculpta"	-360438.251016062	31793.2539337034
2860004384	"Glyptemys insculpta"	-651999.848214742	-296644.37269968
2862286114	"Glyptemys insculpta"	-754272.972648909	-342632.208660989
2898444301	"Glyptemys insculpta"	-771163.790567793	-399155.952919981
2988315220	"Glyptemys insculpta"	-400148.416699066	-271813.369714986
3058689288	"Glyptemys insculpta"	-777364.45930829	-401133.631250021
3059118332	"Glyptemys insculpta"	-608296.199263259	-132033.758094667
3067776008	"Glyptemys insculpta"	-771284.802293474	-266493.608390289
3118364407	"Glyptemys insculpta"	-1624948.45714787	546282.471528709
3408065870	"Glyptemys insculpta"	-611232.741159573	-186828.994585916
2850766104	"Glyptemys insculpta"	-347194.636194812	-46905.703516896
2851106851	"Glyptemys insculpta"	-871870.588450719	-471357.34502228
2851223001	"Glyptemys insculpta"	-1257534.25274187	214323.897618381
2851267254	"Glyptemys insculpta"	-450489.845559101	125429.662253816
2856495964	"Glyptemys insculpta"	-352357.108355656	-173981.991511684
2856572810	"Glyptemys insculpta"	-345546.55859374	-41317.4427730383
2856622942	"Glyptemys insculpta"	-847821.671814869	-411678.258662572
2856627619	"Glyptemys insculpta"	-1446158.79647899	416913.678248321
2856658150	"Glyptemys insculpta"	-882361.967014258	-422628.443469039
2860146737	"Glyptemys insculpta"	-521800.967134547	-226346.659793105
2988544817	"Glyptemys insculpta"	-1508647.65110001	510348.024196006
2862429082	"Glyptemys insculpta"	-255869.848691713	-101336.523718377
2862515943	"Glyptemys insculpta"	-794203.668916362	-290739.503136783
2862560113	"Glyptemys insculpta"	-318770.832148994	-169368.382762545
2864561829	"Glyptemys insculpta"	-852424.992511783	-404886.282738223
2868120874	"Glyptemys insculpta"	-543535.408110022	-373243.894594142
2868172683	"Glyptemys insculpta"	-474713.123412048	-199380.973086687
2868201779	"Glyptemys insculpta"	-589098.934147389	-306595.457218118
2868239540	"Glyptemys insculpta"	-832225.639247681	-412881.9507214
2883075514	"Glyptemys insculpta"	-424141.975327503	-236699.890384249
3031583986	"Glyptemys insculpta"	-616824.737794453	-366937.559019871
3705557347	"Glyptemys insculpta"	-586929.647799448	-135245.169471596
2883099709	"Glyptemys insculpta"	-247847.728780713	-171440.324976685
2898306083	"Glyptemys insculpta"	-573181.264449396	-320976.518841097
3407964406	"Glyptemys insculpta"	-861878.604374326	-407153.033515648
3407982411	"Glyptemys insculpta"	-862641.245567355	-419366.786352393
3408130391	"Glyptemys insculpta"	-848481.161651955	-423449.539080629
2988479914	"Glyptemys insculpta"	-683652.724664454	-280259.410421862
2988607924	"Glyptemys insculpta"	-685418.128048033	-279693.874703108
2236839671	"Glyptemys insculpta"	-705855.728995588	-403720.564229104
2237492805	"Glyptemys insculpta"	-1320823.23157692	102957.296169182
2237508619	"Glyptemys insculpta"	-1327587.93805299	90962.9628370013
2238802593	"Glyptemys insculpta"	-1385630.95790891	115062.686185755
2242814607	"Glyptemys insculpta"	-308729.920566707	-16378.7754029441
2242831574	"Glyptemys insculpta"	-550174.334768631	-284570.553023455
2242847847	"Glyptemys insculpta"	-804943.159557147	-459897.374839892
2243011505	"Glyptemys insculpta"	-832763.637234489	-386574.00966584
2244309419	"Glyptemys insculpta"	-639175.150591563	-336192.105261903
2244314588	"Glyptemys insculpta"	-1388282.9442818	100602.389739334
2251867929	"Glyptemys insculpta"	-920854.558582356	-352493.85702512
2251903659	"Glyptemys insculpta"	-604061.76261549	-305960.192587538
2251922761	"Glyptemys insculpta"	-1806934.355821	231437.743616834
2251942329	"Glyptemys insculpta"	-798175.339331386	-484874.286169731
2251964727	"Glyptemys insculpta"	-891735.621178137	-502380.621549948
2251995129	"Glyptemys insculpta"	-741039.057007418	-261127.019272125
2252027431	"Glyptemys insculpta"	-315068.99262767	-13550.4395750728
2265890107	"Glyptemys insculpta"	-554143.139110402	-314938.542329653
2273253063	"Glyptemys insculpta"	-376996.876630665	-61667.8366698305
2826504992	"Glyptemys insculpta"	-793608.952113247	-287197.34987539
3067826564	"Glyptemys insculpta"	-1246459.75469494	280984.47172364
3337394950	"Glyptemys insculpta"	-788433.859011794	-307771.80357419
3802292000	"Glyptemys insculpta"	-367945.600890219	52404.5064670994
2252046091	"Glyptemys insculpta"	-641327.80047356	-354827.008932311
2252069649	"Glyptemys insculpta"	-387530.982781188	-267647.185853581
2252070119	"Glyptemys insculpta"	-419023.285949823	-88574.8352691959
2265823562	"Glyptemys insculpta"	-340915.030481314	-253464.202976517
2265875718	"Glyptemys insculpta"	-813955.350839004	-323033.365435216
2269268047	"Glyptemys insculpta"	-92442.4745590054	8265.24726903684
2269284293	"Glyptemys insculpta"	-275303.339786401	-39742.1433713635
2269304446	"Glyptemys insculpta"	-743066.675422507	-301634.006889127
2269324539	"Glyptemys insculpta"	-329154.38176839	-202823.782281873
2273220520	"Glyptemys insculpta"	-327604.018150254	-196891.172320238
2273223455	"Glyptemys insculpta"	-351142.84726099	-97714.4273383055
2273245477	"Glyptemys insculpta"	-805559.319702928	-474996.149194604
2273297219	"Glyptemys insculpta"	-465736.379294272	-233579.621776221
2273305241	"Glyptemys insculpta"	-472186.297788156	-232644.790812404
2273326979	"Glyptemys insculpta"	-81537.5706630556	69908.9033157417
2283063307	"Glyptemys insculpta"	-871257.986582443	-382452.368141768
2283067844	"Glyptemys insculpta"	-383490.539034895	-95284.5416527462
2283068510	"Glyptemys insculpta"	-384631.764884483	-91061.4672874544
2283068803	"Glyptemys insculpta"	-383292.210490592	-89115.3442415596
2283070453	"Glyptemys insculpta"	-1244735.75731895	283095.284778439
2283070987	"Glyptemys insculpta"	-781607.394622853	-313234.446676612
2283076063	"Glyptemys insculpta"	-564925.612475742	-132237.745913945
2283088881	"Glyptemys insculpta"	-242631.932949972	-89768.1071842144
2283092429	"Glyptemys insculpta"	-770765.004353361	-222309.562784313
2283093495	"Glyptemys insculpta"	-493761.90809229	-278929.098595901
2283135756	"Glyptemys insculpta"	-619593.161130977	-308878.947013822
2465238381	"Glyptemys insculpta"	-350342.51810836	-134386.674875331
2574310580	"Glyptemys insculpta"	-885556.173496954	-430287.577306967
2576408187	"Glyptemys insculpta"	-1390425.6407139	166747.103713825
2826400364	"Glyptemys insculpta"	-540204.078938536	-263882.611988339
3018075171	"Glyptemys insculpta"	-368049.224981484	-44535.172409445
3039362405	"Glyptemys insculpta"	-301965.226094787	-140265.387251397
3090525516	"Glyptemys insculpta"	-849988.63335394	-419262.647112333
3456441841	"Glyptemys insculpta"	-308726.348691347	-240482.711197296
3712593312	"Glyptemys insculpta"	-754991.111608732	-293510.807663963
3873355116	"Glyptemys insculpta"	-559474.86644977	-321402.272049457
2283114259	"Glyptemys insculpta"	-790742.129218592	-230354.121547087
2283151737	"Glyptemys insculpta"	-557577.843511362	-148250.581946925
2283205065	"Glyptemys insculpta"	-307243.601311123	-26678.368556976
2294594569	"Glyptemys insculpta"	-322245.528516841	-209222.75391495
2294597360	"Glyptemys insculpta"	-664765.024935975	-256411.790656823
2294611897	"Glyptemys insculpta"	-592748.107333673	-291183.253371246
2294628952	"Glyptemys insculpta"	-887039.062607583	-362593.070318113
2311427149	"Glyptemys insculpta"	-348565.404565614	-34193.1520370054
2366025165	"Glyptemys insculpta"	-1376167.06049225	151968.577113526
2429342567	"Glyptemys insculpta"	-1526863.33617767	476317.121728848
2465155640	"Glyptemys insculpta"	-723546.234756302	-380960.70936187
2529242112	"Glyptemys insculpta"	-201930.31472419	94734.7066136575
2826275379	"Glyptemys insculpta"	-524629.268946356	-278223.957473552
3090864554	"Glyptemys insculpta"	-319835.676102649	-241697.341401522
2331857387	"Glyptemys insculpta"	-495499.479332049	-153183.821218239
2350351099	"Glyptemys insculpta"	-422366.94887581	-235867.913370679
2397552425	"Glyptemys insculpta"	-600462.313333209	-182832.623508844
2397593220	"Glyptemys insculpta"	-1307455.49890722	226820.592935083
2397625151	"Glyptemys insculpta"	-284169.779365088	-177717.101541611
2397702721	"Glyptemys insculpta"	-1427801.18369559	116723.961077559
2397703589	"Glyptemys insculpta"	-1432137.87472819	115413.982297976
2397703608	"Glyptemys insculpta"	-1434162.28894175	120099.328856476
2423110369	"Glyptemys insculpta"	-573741.608942131	-334685.798521934
2529314535	"Glyptemys insculpta"	-254232.549081875	-27314.6205847367
2540786886	"Glyptemys insculpta"	-447893.88537865	-137305.61747602
2596263493	"Glyptemys insculpta"	-1506730.5732795	340770.817677242
2422939732	"Glyptemys insculpta"	-361732.248362707	77311.8651589487
2422979147	"Glyptemys insculpta"	-463613.446362661	-219353.623942485
2423084268	"Glyptemys insculpta"	-533562.69687557	-307466.553469576
2423220701	"Glyptemys insculpta"	-317764.519671458	-185878.747373833
2429254030	"Glyptemys insculpta"	-927561.830196777	-339012.161688478
2429284225	"Glyptemys insculpta"	-558168.624571026	-324954.902097943
2429304291	"Glyptemys insculpta"	-927452.992920301	-268292.57725652
2429374369	"Glyptemys insculpta"	-533319.290569737	-253857.314099002
2465186088	"Glyptemys insculpta"	-566017.425093513	-131473.683055075
2540782296	"Glyptemys insculpta"	-474485.284890289	-209407.064906204
2557795802	"Glyptemys insculpta"	-1612576.19956756	529344.101702512
3698057569	"Glyptemys insculpta"	-886949.038489535	-157476.962830108
2429332578	"Glyptemys insculpta"	-746654.698574501	-377254.945901101
2429394179	"Glyptemys insculpta"	-794659.311090685	-296269.467863075
2429444952	"Glyptemys insculpta"	-285053.892617515	-4431.76919203597
2445127294	"Glyptemys insculpta"	-310381.038491625	-213326.38982278
2465200169	"Glyptemys insculpta"	-545555.681524777	-455664.743292758
2576294220	"Glyptemys insculpta"	-540025.427898751	-441270.591092666
2883166967	"Glyptemys insculpta"	-783912.111575428	-329687.923675088
3031707746	"Glyptemys insculpta"	-495441.91492995	-223698.100902036
2465182618	"Glyptemys insculpta"	-904142.014259836	-409525.804665453
2465369625	"Glyptemys insculpta"	-840146.356963494	-410992.74479735
2574290541	"Glyptemys insculpta"	-554732.299248228	-128967.368443003
1831099662	"Glyptemys insculpta"	-470976.12585774	-184406.294536235
1831099941	"Glyptemys insculpta"	-468307.274499572	-191744.417987624
2626208166	"Glyptemys insculpta"	-72457.6199237156	31155.4356557597
3384334335	"Glyptemys insculpta"	-277278.053391533	-276999.317790975
1847530480	"Glyptemys insculpta"	-328385.734059222	-91174.9456283797
1847566047	"Glyptemys insculpta"	-865642.513896512	-414751.038328982
1847573535	"Glyptemys insculpta"	-362698.201248766	-64030.4300023558
1847574183	"Glyptemys insculpta"	-863981.837801431	-418284.23076445
1847576929	"Glyptemys insculpta"	-1416176.23669976	200238.469009172
1847603402	"Glyptemys insculpta"	-875585.177141294	-413675.37103933
1847603449	"Glyptemys insculpta"	-860259.144372478	-420099.14992898
1848771957	"Glyptemys insculpta"	-296588.408460084	-242415.737261137
1850961284	"Glyptemys insculpta"	-617850.450262124	-336123.216928008
1948780348	"Glyptemys insculpta"	-284287.842533711	-103956.054112043
1948780372	"Glyptemys insculpta"	-278373.813082342	-114355.086684585
2235528053	"Glyptemys insculpta"	-934524.864313998	-276603.052460369
3759731541	"Glyptemys insculpta"	-293309.329968757	-134802.820507486
1848805728	"Glyptemys insculpta"	-743607.206685071	-285854.862406469
1848805742	"Glyptemys insculpta"	-755062.699986311	-294748.641710667
1848805794	"Glyptemys insculpta"	-752839.264891581	-299935.585754596
1850913986	"Glyptemys insculpta"	-952776.081859764	-489586.378665215
1850978989	"Glyptemys insculpta"	-162875.348941905	137841.488024885
1850984625	"Glyptemys insculpta"	-643473.352813879	-130851.188635572
1880487827	"Glyptemys insculpta"	-277797.051149325	-145268.324237498
1880487934	"Glyptemys insculpta"	-296089.65503095	-228589.067173703
1880499905	"Glyptemys insculpta"	-311902.839953407	-125471.649330291
1880513154	"Glyptemys insculpta"	-1559979.99545359	493334.43324358
1880522346	"Glyptemys insculpta"	-869700.050318903	-448897.541710158
1880530108	"Glyptemys insculpta"	-513099.114956041	33902.2528516331
1880539309	"Glyptemys insculpta"	-865888.538921843	-195233.488415461
1880596578	"Glyptemys insculpta"	-263135.153738551	-217793.026814766
1880597061	"Glyptemys insculpta"	-278706.944897579	-277180.43291204
1880599515	"Glyptemys insculpta"	-345308.217816313	96291.8174905437
1883482484	"Glyptemys insculpta"	-591420.789948331	-314526.036598515
1891330833	"Glyptemys insculpta"	-1334697.07403194	206600.420369507
1931526593	"Glyptemys insculpta"	-853904.650097535	-380652.917008321
1931526597	"Glyptemys insculpta"	-852093.828592246	-372940.952709592
1933582935	"Glyptemys insculpta"	-822672.781355392	-375375.696238674
2429300918	"Glyptemys insculpta"	-282305.271727014	33374.996705292
2596161709	"Glyptemys insculpta"	-876959.901692222	-484532.771574248
2596282751	"Glyptemys insculpta"	-873874.065614402	-478060.357384949
2802649788	"Glyptemys insculpta"	-598618.465360606	-382625.185138933
3079653446	"Glyptemys insculpta"	-434062.963219237	-232551.256088871
1880619555	"Glyptemys insculpta"	-842240.766431663	-377217.525652858
1880646232	"Glyptemys insculpta"	-1594917.24276237	457101.538458693
1880652804	"Glyptemys insculpta"	-456930.665895998	-226641.284054893
1883508041	"Glyptemys insculpta"	-885226.299870754	-482377.231454578
1883550887	"Glyptemys insculpta"	-1692072.13075196	638072.29512891
1883553756	"Glyptemys insculpta"	-341210.948534645	27632.7399145963
1883558683	"Glyptemys insculpta"	-741430.933175349	-290485.961808635
1883933242	"Glyptemys insculpta"	-316636.904227357	43138.1736858211
1890049285	"Glyptemys insculpta"	-322765.368651584	45939.2676522126
1920787291	"Glyptemys insculpta"	-750342.978576924	-285603.48148813
2006067578	"Glyptemys insculpta"	-312136.789268179	44747.1191399383
2529392795	"Glyptemys insculpta"	-365709.089582393	-66655.8707132501
2818696981	"Glyptemys insculpta"	-575546.98393894	-292648.470923127
1890697916	"Glyptemys insculpta"	-329144.634522511	-71164.7840006493
1890717729	"Glyptemys insculpta"	-848597.028488598	-422540.606288915
1890725201	"Glyptemys insculpta"	-758138.652293595	-331926.400632085
1891304928	"Glyptemys insculpta"	-642945.592232767	-265401.372832013
1898809176	"Glyptemys insculpta"	-274912.550363045	-130067.06806251
2239053648	"Glyptemys insculpta"	-576257.97510389	-317484.55799908
1913154041	"Glyptemys insculpta"	-883419.332495288	-413588.016377998
1990627862	"Glyptemys insculpta"	-1394298.0687126	160673.596324575
2236926744	"Glyptemys insculpta"	-570483.456571707	-139114.413284232
1931532940	"Glyptemys insculpta"	-306667.016696108	-1793.27726222779
1932342840	"Glyptemys insculpta"	-301838.834616271	-6284.74573256347
3466070647	"Glyptemys insculpta"	-601849.427145323	-369105.092482721
3466115983	"Glyptemys insculpta"	-601503.906381484	-374144.383918156
1839258595	"Glyptemys insculpta"	-696482.474097064	-297193.6749307
2397454248	"Glyptemys insculpta"	-613317.962641323	-19957.876467352
1563431180	"Glyptemys insculpta"	-497608.441097876	-299260.256050143
1571074126	"Glyptemys insculpta"	-471239.340607345	-244428.830513879
1571085505	"Glyptemys insculpta"	-308674.467682693	-11364.996592322
1847635005	"Glyptemys insculpta"	-941477.365964439	-274339.51414867
1880598377	"Glyptemys insculpta"	-247641.722309991	-68625.5276488412
2423069419	"Glyptemys insculpta"	-322963.760573955	-167366.867874068
2603493288	"Glyptemys insculpta"	-1568861.41267763	481351.260292012
2609336693	"Glyptemys insculpta"	-618774.007329292	-340610.683142333
1563446451	"Glyptemys insculpta"	-311441.699137661	-231093.430508691
1571104658	"Glyptemys insculpta"	-313492.825970852	-213240.593771566
1571128365	"Glyptemys insculpta"	-854519.556193411	-380669.649293272
1571129189	"Glyptemys insculpta"	-644178.244822353	-140798.245437641
1571129516	"Glyptemys insculpta"	-858115.523618949	-422771.227890844
1571138141	"Glyptemys insculpta"	-549242.353436279	-235516.713586748
1571141572	"Glyptemys insculpta"	-366497.999847724	-87944.5292770998
1571143460	"Glyptemys insculpta"	-557725.362731228	-297297.190337393
1571151844	"Glyptemys insculpta"	-276752.577704331	-126611.230049311
1571156802	"Glyptemys insculpta"	-321244.27071015	42152.512844384
1571176009	"Glyptemys insculpta"	-1608667.63950728	495999.519501138
1571178531	"Glyptemys insculpta"	-933540.167146975	-518125.601085456
1572346351	"Glyptemys insculpta"	-1534112.55999383	492697.323972895
2456516735	"Glyptemys insculpta"	-321214.075788795	-177332.999496762
2529339026	"Glyptemys insculpta"	-321123.892842845	-212634.768766731
2626405373	"Glyptemys insculpta"	-97975.9570622017	19954.9371100679
3044789351	"Glyptemys insculpta"	-296008.524606021	77836.0589302439
3070609434	"Glyptemys insculpta"	-1339508.06337539	408947.917761757
3070612430	"Glyptemys insculpta"	-1345461.69193044	409027.115867251
3760310036	"Glyptemys insculpta"	-536186.290928704	-280784.225987537
1572393058	"Glyptemys insculpta"	-403776.187714124	-229890.061818545
1677271482	"Glyptemys insculpta"	-641467.487295942	-135675.060568405
1880502451	"Glyptemys insculpta"	-268596.517380041	-43844.6145391632
1945443852	"Glyptemys insculpta"	-392239.855305337	-36453.7235762227
2397545396	"Glyptemys insculpta"	-1664242.99062949	534137.390521927
